datetime,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,total_proton_flux,new_time
2012-07-25 21:24:00,4.04,2.51,2.72,1.26,1.43,0.544,0.899,0.563,0.405,0.133,0.0208,14.524799999999997,2012-07-15 20:56:00
2012-07-25 21:25:00,3.71,2.5,1.79,1.91,1.11,0.79,0.641,0.633,0.236,0.108,0.0207,13.4487,2012-07-15 20:57:00
2012-07-25 21:26:00,2.95,2.74,3.07,1.42,1.18,0.691,1.03,0.422,0.405,0.149,0.0249,14.0819,2012-07-15 20:58:00
2012-07-25 21:27:00,3.82,2.11,2.57,1.36,1.24,1.09,0.47,0.562,0.236,0.133,0.0124,13.6034,2012-07-15 20:59:00
2012-07-25 21:28:00,3.93,3.05,2.22,1.2,0.991,0.741,0.684,0.422,0.27,0.0996,0.0083,13.6159,2012-07-15 21:00:00
2012-07-25 21:29:00,3.38,3.05,2.28,1.63,1.11,0.739,0.597,0.912,0.37,0.166,0.0124,14.2464,2012-07-15 21:01:00
2012-07-25 21:30:00,2.4,2.74,2.43,1.42,0.744,0.89,0.728,0.633,0.338,0.133,0.0208,12.476799999999999,2012-07-15 21:02:00
2012-07-25 21:31:00,3.82,2.19,2.72,1.09,1.49,1.24,0.342,0.492,0.236,0.174,0.0249,13.818900000000001,2012-07-15 21:03:00
2012-07-25 21:32:00,3.28,3.92,2.22,1.37,0.929,0.791,0.642,0.422,0.405,0.149,0.0125,14.140499999999998,2012-07-15 21:04:00
2012-07-25 21:33:00,3.17,3.29,2.0,0.601,1.18,0.791,0.942,0.422,0.304,0.133,0.0457,12.878700000000002,2012-07-15 21:05:00
2012-07-25 21:34:00,3.93,3.05,2.15,1.42,0.681,0.988,0.684,0.422,0.169,0.183,0.0083,13.685300000000002,2012-07-15 21:06:00
2012-07-25 21:35:00,3.06,2.51,2.01,1.53,1.18,0.989,0.771,0.563,0.473,0.125,0.0125,13.223500000000001,2012-07-15 21:07:00
2012-07-25 21:36:00,2.4,2.27,2.72,1.75,0.496,0.643,0.514,0.493,0.27,0.0997,0.0208,11.6765,2012-07-15 21:08:00
2012-07-25 21:37:00,3.59,3.2,2.36,2.18,1.11,0.789,0.982,0.421,0.37,0.199,0.0373,15.238299999999997,2012-07-15 21:09:00
2012-07-25 21:38:00,3.6,3.6,2.72,1.69,0.557,1.09,0.641,0.703,0.337,0.182,0.0166,15.1366,2012-07-15 21:10:00
2012-07-25 21:39:00,4.69,2.74,2.29,1.53,1.24,1.33,0.813,0.703,0.438,0.241,0.0207,16.035700000000002,2012-07-15 21:11:00
2012-07-25 21:40:00,3.16,2.5,1.72,1.64,1.61,1.23,0.641,0.422,0.337,0.124,0.0332,13.417200000000001,2012-07-15 21:12:00
2012-07-25 21:41:00,3.05,2.89,2.43,1.36,1.18,0.74,0.684,0.702,0.168,0.133,0.0249,13.361899999999997,2012-07-15 21:13:00
2012-07-25 21:42:00,2.95,3.05,2.0,1.86,1.11,1.19,0.599,0.281,0.371,0.116,0.0332,13.5602,2012-07-15 21:14:00
2012-07-25 21:43:00,3.82,2.03,2.43,1.69,1.11,0.986,0.726,0.211,0.606,0.191,0.00828,13.808279999999998,2012-07-15 21:15:00
2012-07-25 21:44:00,2.84,3.6,1.79,1.15,0.929,0.84,0.984,0.844,0.202,0.199,0.0208,13.3988,2012-07-15 21:16:00
2012-07-25 21:45:00,2.4,2.27,2.01,1.48,0.93,0.841,0.642,0.493,0.371,0.224,0.0374,11.6984,2012-07-15 21:17:00
2012-07-25 21:46:00,3.28,2.82,2.44,1.42,1.24,0.841,0.6,0.423,0.439,0.0998,0.0125,13.615299999999998,2012-07-15 21:18:00
2012-07-25 21:47:00,3.17,3.29,2.65,1.75,0.993,1.14,0.857,1.13,0.338,0.175,0.0499,15.5429,2012-07-15 21:19:00
2012-07-25 21:48:00,3.83,2.04,2.72,1.37,1.61,0.89,0.6,0.563,0.338,0.15,0.0457,14.1567,2012-07-15 21:20:00
2012-07-25 21:49:00,3.5,2.51,2.72,1.48,1.12,0.891,0.686,0.493,0.304,0.183,0.0208,13.907800000000002,2012-07-15 21:21:00
2012-07-25 21:50:00,3.83,2.59,2.36,1.37,0.806,1.24,0.728,0.563,0.27,0.175,0.0291,13.9611,2012-07-15 21:22:00
2012-07-25 21:51:00,3.49,2.58,2.64,1.36,1.05,1.14,0.598,0.492,0.404,0.174,0.0166,13.944600000000001,2012-07-15 21:23:00
2012-07-25 21:52:00,2.29,2.11,2.93,1.75,1.12,0.89,0.77,0.563,0.574,0.158,0.0125,13.167499999999999,2012-07-15 21:24:00
2012-07-25 21:53:00,2.94,3.05,2.14,1.91,1.55,1.18,0.811,0.983,0.236,0.174,0.0331,15.007100000000001,2012-07-15 21:25:00
2012-07-25 21:54:00,3.27,3.05,2.29,1.47,1.48,1.13,0.982,0.632,0.37,0.207,0.00828,14.88928,2012-07-15 21:26:00
2012-07-25 21:55:00,3.5,2.43,2.08,1.58,1.3,1.09,0.899,0.493,0.439,0.191,0.0166,14.018600000000003,2012-07-15 21:27:00
2012-07-25 21:56:00,3.61,1.72,1.79,1.86,1.05,0.939,0.942,0.704,0.338,0.191,0.0249,13.168900000000002,2012-07-15 21:28:00
2012-07-25 21:57:00,4.04,1.49,1.79,1.64,1.36,1.23,0.599,0.562,0.472,0.158,0.0373,13.3783,2012-07-15 21:29:00
2012-07-25 21:58:00,2.95,2.35,2.79,2.07,1.24,0.939,0.727,0.774,0.337,0.141,0.029,14.347,2012-07-15 21:30:00
2012-07-25 21:59:00,2.84,2.43,2.65,1.91,1.8,1.43,0.813,0.493,0.439,0.141,0.0291,14.975100000000001,2012-07-15 21:31:00
2012-07-25 22:00:00,3.6,2.97,2.72,1.75,1.11,0.839,0.812,0.914,0.472,0.158,0.0373,15.382299999999999,2012-07-15 21:32:00
2012-07-25 22:01:00,2.4,2.66,2.29,1.58,0.867,1.14,1.2,0.492,0.236,0.166,0.0166,13.047600000000003,2012-07-15 21:33:00
2012-07-25 22:02:00,3.93,3.76,3.01,1.37,1.24,1.14,0.771,0.704,0.405,0.216,0.0249,16.5709,2012-07-15 21:34:00
2012-07-25 22:03:00,2.51,3.29,2.43,1.47,1.42,1.24,0.77,0.633,0.371,0.216,0.0249,14.374900000000002,2012-07-15 21:35:00
2012-07-25 22:04:00,3.06,2.19,2.08,1.53,0.93,1.43,0.856,0.422,0.675,0.208,0.0125,13.3935,2012-07-15 21:36:00
2012-07-25 22:05:00,2.73,2.75,2.58,1.91,1.68,0.792,0.729,0.493,0.642,0.158,0.0291,14.493099999999998,2012-07-15 21:37:00
2012-07-25 22:06:00,3.93,3.67,2.21,1.15,1.11,0.789,0.684,1.05,0.404,0.141,0.0124,15.150399999999998,2012-07-15 21:38:00
2012-07-25 22:07:00,4.14,3.36,2.71,1.2,1.48,1.18,0.555,0.351,0.168,0.249,0.029,15.421999999999999,2012-07-15 21:39:00
2012-07-25 22:08:00,5.57,2.35,2.36,1.53,1.8,1.38,0.898,0.211,0.54,0.149,0.0207,16.808699999999998,2012-07-15 21:40:00
2012-07-25 22:09:00,3.82,2.19,2.58,1.42,1.42,0.939,0.684,0.492,0.472,0.124,0.029,14.169999999999998,2012-07-15 21:41:00
2012-07-25 22:10:00,4.04,2.74,2.0,1.42,1.55,0.494,0.77,0.703,0.438,0.191,0.0207,14.366700000000002,2012-07-15 21:42:00
2012-07-25 22:11:00,3.39,2.82,2.5,2.02,1.55,1.28,0.727,0.774,0.506,0.241,0.0166,15.8246,2012-07-15 21:43:00
2012-07-25 22:12:00,4.79,2.66,1.93,1.63,1.24,1.28,0.982,0.702,0.303,0.174,0.0456,15.736600000000001,2012-07-15 21:44:00
2012-07-25 22:13:00,2.94,3.44,2.5,1.58,1.3,0.986,0.939,0.702,0.404,0.232,0.0373,15.0603,2012-07-15 21:45:00
2012-07-25 22:14:00,2.84,3.21,2.43,1.31,1.86,0.988,0.813,0.352,0.472,0.191,0.0207,14.4867,2012-07-15 21:46:00
2012-07-25 22:15:00,3.17,3.05,2.22,1.42,1.11,1.04,0.813,0.914,0.439,0.183,0.0249,14.383899999999999,2012-07-15 21:47:00
2012-07-25 22:16:00,2.51,2.27,2.72,1.58,0.867,1.14,1.03,0.774,0.439,0.191,0.029,13.549999999999999,2012-07-15 21:48:00
2012-07-25 22:17:00,2.95,1.96,2.72,1.31,1.18,1.14,0.728,0.775,0.236,0.166,0.0457,13.210700000000003,2012-07-15 21:49:00
2012-07-25 22:18:00,3.39,2.59,2.44,1.86,1.49,0.742,0.9,0.845,0.439,0.15,0.0249,14.870900000000002,2012-07-15 21:50:00
2012-07-25 22:19:00,3.06,2.43,2.79,1.42,1.3,0.841,0.899,0.352,0.371,0.183,0.0415,13.687500000000002,2012-07-15 21:51:00
2012-07-25 22:20:00,3.28,2.35,2.72,2.02,1.61,0.693,0.985,0.704,0.439,0.233,0.0208,15.054799999999998,2012-07-15 21:52:00
2012-07-25 22:21:00,4.04,2.82,2.29,2.19,1.86,1.19,0.942,0.352,0.608,0.183,0.0374,16.5124,2012-07-15 21:53:00
2012-07-25 22:22:00,4.58,3.29,2.14,1.69,1.3,1.14,0.941,0.562,0.506,0.224,0.0207,16.393700000000003,2012-07-15 21:54:00
2012-07-25 22:23:00,2.95,2.19,1.86,1.42,1.73,0.988,1.03,0.563,0.574,0.232,0.0125,13.5495,2012-07-15 21:55:00
2012-07-25 22:24:00,2.84,3.21,2.86,2.02,1.49,1.38,1.11,0.422,0.337,0.158,0.0125,15.8395,2012-07-15 21:56:00
2012-07-25 22:25:00,3.82,2.98,2.36,2.24,0.991,0.889,0.513,0.422,0.202,0.191,0.0207,14.6287,2012-07-15 21:57:00
2012-07-25 22:26:00,2.4,2.82,3.0,2.29,1.18,1.09,0.983,0.422,0.506,0.141,0.0249,14.8569,2012-07-15 21:58:00
2012-07-25 22:27:00,2.84,4.23,2.22,1.96,1.36,0.987,0.898,0.422,0.371,0.158,0.0332,15.4792,2012-07-15 21:59:00
2012-07-25 22:28:00,3.27,2.19,3.0,1.96,1.92,1.33,0.683,0.562,0.404,0.174,0.0331,15.5261,2012-07-15 22:00:00
2012-07-25 22:29:00,3.49,2.34,1.71,1.36,1.36,1.23,0.94,0.421,0.269,0.224,0.0207,13.3647,2012-07-15 22:01:00
2012-07-25 22:30:00,3.06,2.9,2.51,1.58,1.18,1.48,1.11,0.704,0.439,0.199,0.0291,15.191099999999999,2012-07-15 22:02:00
2012-07-25 22:31:00,3.28,2.98,2.72,1.37,1.55,0.89,0.642,0.493,0.338,0.174,0.0125,14.4495,2012-07-15 22:03:00
2012-07-25 22:32:00,4.26,2.51,2.0,1.53,1.24,0.791,0.557,0.774,0.203,0.158,0.0374,14.060399999999998,2012-07-15 22:04:00
2012-07-25 22:33:00,4.48,3.53,2.51,1.26,0.682,0.89,0.813,0.493,0.203,0.166,0.00831,15.03531,2012-07-15 22:05:00
2012-07-25 22:34:00,2.95,3.13,1.86,1.53,1.43,1.04,0.685,0.422,0.439,0.257,0.0332,13.776200000000003,2012-07-15 22:06:00
2012-07-25 22:35:00,4.69,3.37,2.22,2.18,1.24,1.23,1.11,0.562,0.405,0.183,0.0207,17.210700000000006,2012-07-15 22:07:00
2012-07-25 22:36:00,3.17,3.45,3.08,1.09,1.55,1.38,0.899,0.704,0.506,0.174,0.0208,16.0238,2012-07-15 22:08:00
2012-07-25 22:37:00,2.62,2.9,2.86,1.97,1.61,1.04,0.985,0.704,0.574,0.233,0.0249,15.520900000000001,2012-07-15 22:09:00
2012-07-25 22:38:00,4.04,3.13,2.22,2.24,1.49,0.988,1.2,0.352,0.607,0.183,0.0332,16.4832,2012-07-15 22:10:00
2012-07-25 22:39:00,2.4,2.34,2.43,2.29,1.85,1.23,0.896,0.421,0.437,0.315,0.0124,14.6214,2012-07-15 22:11:00
2012-07-25 22:40:00,3.71,3.2,2.14,1.58,1.73,1.08,0.64,0.772,0.438,0.0911,0.00828,15.389380000000003,2012-07-15 22:12:00
2012-07-25 22:41:00,3.49,3.05,1.79,1.53,1.42,1.18,0.513,0.843,0.169,0.199,0.0249,14.2089,2012-07-15 22:13:00
2012-07-25 22:42:00,3.16,2.74,2.0,1.69,1.55,0.79,0.897,0.562,0.371,0.249,0.0456,14.0546,2012-07-15 22:14:00
2012-07-25 22:43:00,3.49,2.9,2.5,1.26,1.8,1.14,0.77,0.703,0.573,0.232,0.0415,15.4095,2012-07-15 22:15:00
2012-07-25 22:44:00,3.49,3.05,2.15,1.8,0.867,0.79,0.984,0.844,0.371,0.207,0.0207,14.573699999999999,2012-07-15 22:16:00
2012-07-25 22:45:00,2.84,3.37,2.5,1.8,1.3,0.988,0.77,0.281,0.169,0.191,0.0124,14.221400000000003,2012-07-15 22:17:00
2012-07-25 22:46:00,3.28,2.27,2.08,1.47,1.8,1.28,0.813,0.281,0.202,0.141,0.0166,13.633600000000001,2012-07-15 22:18:00
2012-07-25 22:47:00,3.39,2.98,3.22,1.37,1.24,1.14,0.771,0.774,0.743,0.125,0.0166,15.769600000000002,2012-07-15 22:19:00
2012-07-25 22:48:00,2.84,2.9,2.29,1.42,1.36,0.939,1.03,0.282,0.439,0.216,0.0166,13.7326,2012-07-15 22:20:00
2012-07-25 22:49:00,2.62,2.27,2.94,2.08,1.24,1.14,0.685,0.422,0.473,0.133,0.0166,14.019600000000004,2012-07-15 22:21:00
2012-07-25 22:50:00,2.19,2.27,2.51,2.02,1.49,0.841,0.899,0.493,0.405,0.258,0.0374,13.413399999999998,2012-07-15 22:22:00
2012-07-25 22:51:00,3.05,2.66,3.07,1.69,0.865,0.838,0.854,0.561,0.37,0.19,0.0414,14.189399999999996,2012-07-15 22:23:00
2012-07-25 22:52:00,2.95,2.82,2.65,1.97,1.36,0.889,0.984,0.633,0.304,0.199,0.0207,14.7797,2012-07-15 22:24:00
2012-07-25 22:53:00,3.27,2.73,1.93,1.74,1.05,0.837,0.939,0.491,0.37,0.199,0.0207,13.576699999999999,2012-07-15 22:25:00
2012-07-25 22:54:00,1.86,2.82,2.07,1.53,1.61,0.987,0.684,0.422,0.472,0.141,0.0166,12.612599999999999,2012-07-15 22:26:00
2012-07-25 22:55:00,3.05,2.74,1.71,1.31,1.24,1.08,0.683,0.772,0.404,0.174,0.0207,13.1837,2012-07-15 22:27:00
2012-07-25 22:56:00,3.49,2.66,3.0,1.36,1.36,0.987,0.897,0.351,0.371,0.157,0.0373,14.670300000000001,2012-07-15 22:28:00
2012-07-25 22:57:00,3.06,3.21,2.15,1.86,1.18,1.43,0.641,0.703,0.304,0.166,0.0373,14.741299999999999,2012-07-15 22:29:00
2012-07-25 22:58:00,2.84,2.42,2.36,1.15,2.04,0.839,0.855,0.422,0.506,0.149,0.0332,13.6142,2012-07-15 22:30:00
2012-07-25 22:59:00,2.95,2.82,2.07,1.58,1.18,1.09,0.77,0.422,0.472,0.207,0.0166,13.5776,2012-07-15 22:31:00
2012-07-25 23:00:00,2.73,2.35,2.93,1.53,1.86,0.84,0.855,0.773,0.304,0.232,0.0249,14.428899999999999,2012-07-15 22:32:00
2012-07-25 23:01:00,3.16,2.58,3.43,2.18,1.48,0.986,0.854,0.351,0.37,0.166,0.0124,15.5694,2012-07-15 22:33:00
2012-07-25 23:02:00,2.84,3.52,2.15,2.29,1.36,0.791,0.728,1.13,0.472,0.183,0.0208,15.4848,2012-07-15 22:34:00
2012-07-25 23:03:00,4.37,3.37,2.72,1.47,1.24,1.48,1.03,0.422,0.304,0.158,0.0166,16.5806,2012-07-15 22:35:00
2012-07-25 23:04:00,3.6,2.9,2.22,1.64,0.867,1.09,0.855,0.773,0.641,0.149,0.0083,14.7433,2012-07-15 22:36:00
2012-07-25 23:05:00,2.95,3.37,2.65,1.64,1.3,1.04,0.684,0.492,0.506,0.141,0.0332,14.806200000000002,2012-07-15 22:37:00
2012-07-25 23:06:00,4.92,3.45,3.08,1.8,0.868,0.89,0.642,0.493,0.439,0.125,0.0332,16.7402,2012-07-15 22:38:00
2012-07-25 23:07:00,3.81,2.27,2.71,1.53,1.11,0.986,0.555,0.421,0.337,0.199,0.0207,13.948699999999997,2012-07-15 22:39:00
2012-07-25 23:08:00,2.95,3.13,2.43,1.47,0.743,1.14,0.813,0.774,0.439,0.241,0.029,14.159000000000002,2012-07-15 22:40:00
2012-07-25 23:09:00,3.49,2.82,2.65,2.02,1.18,1.19,0.684,1.06,0.472,0.216,0.0332,15.815199999999999,2012-07-15 22:41:00
2012-07-25 23:10:00,2.29,3.2,2.36,1.2,1.3,1.28,0.683,0.421,0.37,0.166,0.00828,13.278279999999997,2012-07-15 22:42:00
2012-07-25 23:11:00,3.6,2.74,2.0,1.2,1.11,1.09,0.855,0.281,0.506,0.166,0.0207,13.5687,2012-07-15 22:43:00
2012-07-25 23:12:00,2.94,2.66,2.57,1.25,1.24,0.838,0.512,0.632,0.472,0.191,0.0166,13.3216,2012-07-15 22:44:00
2012-07-25 23:13:00,3.06,2.74,2.72,1.58,1.05,0.988,0.77,0.563,0.371,0.183,0.0373,14.062300000000002,2012-07-15 22:45:00
2012-07-25 23:14:00,2.95,3.05,2.43,1.75,0.991,1.09,1.03,0.492,0.54,0.116,0.0166,14.455599999999997,2012-07-15 22:46:00
2012-07-25 23:15:00,3.59,2.66,1.78,1.69,1.42,0.838,0.555,0.561,0.505,0.224,0.029,13.851999999999999,2012-07-15 22:47:00
2012-07-25 23:16:00,3.28,2.9,2.36,1.86,1.36,1.58,0.642,0.704,0.27,0.216,0.0291,15.201099999999997,2012-07-15 22:48:00
2012-07-25 23:17:00,3.17,2.58,2.36,2.07,1.05,0.889,0.727,0.633,0.405,0.108,0.0373,14.0293,2012-07-15 22:49:00
2012-07-25 23:18:00,3.17,2.43,2.29,1.42,1.05,0.989,1.03,0.634,0.405,0.133,0.0249,13.575899999999999,2012-07-15 22:50:00
2012-07-25 23:19:00,2.95,3.29,3.22,1.15,1.49,1.04,0.857,0.352,0.777,0.274,0.0208,15.420799999999998,2012-07-15 22:51:00
2012-07-25 23:20:00,3.28,2.59,3.3,1.91,1.43,0.99,0.771,0.352,0.642,0.2,0.0249,15.489899999999999,2012-07-15 22:52:00
2012-07-25 23:21:00,3.49,2.35,2.43,1.64,0.928,0.987,0.897,0.351,0.472,0.166,0.0207,13.7317,2012-07-15 22:53:00
2012-07-25 23:22:00,3.71,3.29,1.86,1.69,1.36,1.53,0.727,0.422,0.405,0.183,0.0207,15.197699999999998,2012-07-15 22:54:00
2012-07-25 23:23:00,3.06,2.5,2.43,2.02,1.67,0.889,0.77,0.422,0.405,0.174,0.0124,14.352399999999998,2012-07-15 22:55:00
2012-07-25 23:24:00,2.29,3.75,2.21,1.69,1.79,0.887,0.939,0.281,0.269,0.215,0.0455,14.366500000000002,2012-07-15 22:56:00
2012-07-25 23:25:00,2.72,3.44,2.28,1.58,1.42,1.04,0.726,0.632,0.438,0.124,0.0414,14.4414,2012-07-15 22:57:00
2012-07-25 23:26:00,2.4,3.52,2.72,1.42,1.18,1.09,0.727,0.633,0.405,0.141,0.0249,14.260900000000001,2012-07-15 22:58:00
2012-07-25 23:27:00,3.38,3.05,2.5,1.53,1.36,0.84,0.984,0.633,0.236,0.199,0.029,14.740999999999998,2012-07-15 22:59:00
2012-07-25 23:28:00,3.27,3.59,1.93,1.96,0.926,0.493,0.939,0.351,0.437,0.116,0.0248,14.0368,2012-07-15 23:00:00
2012-07-25 23:29:00,3.49,2.82,2.65,1.58,1.11,1.28,1.03,0.492,0.506,0.224,0.0249,15.2069,2012-07-15 23:01:00
2012-07-25 23:30:00,2.83,2.81,1.86,1.63,1.85,0.887,0.982,0.772,0.606,0.133,0.0166,14.3766,2012-07-15 23:02:00
2012-07-25 23:31:00,3.06,2.04,1.65,1.8,1.18,1.09,0.642,0.985,0.236,0.191,0.0166,12.890600000000001,2012-07-15 23:03:00
2012-07-25 23:32:00,2.73,2.9,2.08,1.8,1.3,0.642,0.685,0.774,0.439,0.232,0.0332,13.615200000000002,2012-07-15 23:04:00
2012-07-25 23:33:00,2.84,3.6,2.15,1.91,2.04,0.939,0.685,0.844,0.405,0.174,0.0415,15.628499999999997,2012-07-15 23:05:00
2012-07-25 23:34:00,2.62,2.66,2.29,1.69,1.67,1.04,0.684,0.281,0.472,0.174,0.0083,13.589299999999998,2012-07-15 23:06:00
2012-07-25 23:35:00,3.72,3.21,2.36,1.75,1.67,1.14,0.899,0.634,0.405,0.199,0.0166,16.0036,2012-07-15 23:07:00
2012-07-25 23:36:00,2.73,3.29,2.43,1.86,1.36,0.938,0.812,0.492,0.202,0.166,0.0124,14.292399999999999,2012-07-15 23:08:00
2012-07-25 23:37:00,3.93,3.05,3.22,2.07,0.99,0.938,0.77,0.562,0.438,0.124,0.0207,16.112700000000004,2012-07-15 23:09:00
2012-07-25 23:38:00,3.27,2.97,2.86,1.74,1.61,0.888,0.683,0.421,0.337,0.157,0.0124,14.948399999999998,2012-07-15 23:10:00
2012-07-25 23:39:00,3.39,3.68,2.22,1.42,1.11,1.28,0.727,0.703,0.54,0.232,0.0498,15.351799999999999,2012-07-15 23:11:00
2012-07-25 23:40:00,2.73,3.13,1.86,1.96,0.927,0.937,1.2,0.421,0.438,0.191,0.029,13.822999999999999,2012-07-15 23:12:00
2012-07-25 23:41:00,4.04,3.13,1.93,1.42,1.3,0.79,0.984,0.492,0.438,0.149,0.0498,14.722799999999998,2012-07-15 23:13:00
2012-07-25 23:42:00,2.83,2.11,2.43,1.91,1.36,1.38,0.725,0.631,0.471,0.19,0.0248,14.0618,2012-07-15 23:14:00
2012-07-25 23:43:00,2.51,2.66,2.0,1.58,1.36,0.889,0.556,0.843,0.337,0.149,0.0124,12.896399999999998,2012-07-15 23:15:00
2012-07-25 23:44:00,2.95,2.82,2.36,2.07,1.24,0.593,0.428,0.422,0.439,0.216,0.0207,13.5587,2012-07-15 23:16:00
2012-07-25 23:45:00,3.16,3.05,2.35,2.01,1.11,1.03,0.683,0.631,0.437,0.132,0.0207,14.613699999999998,2012-07-15 23:17:00
2012-07-25 23:46:00,2.62,1.96,2.57,1.8,1.67,0.889,0.855,0.773,0.438,0.183,0.0207,13.7787,2012-07-15 23:18:00
2012-07-25 23:47:00,3.71,2.35,2.86,1.8,1.11,0.889,0.941,0.633,0.371,0.158,0.0249,14.8469,2012-07-15 23:19:00
2012-07-25 23:48:00,3.39,2.66,1.22,2.51,1.98,0.989,0.899,0.704,0.236,0.108,0.0374,14.733400000000005,2012-07-15 23:20:00
2012-07-25 23:49:00,4.04,2.82,2.65,1.31,1.67,0.989,0.728,0.915,0.236,0.166,0.0291,15.5531,2012-07-15 23:21:00
2012-07-25 23:50:00,3.06,2.9,2.51,1.15,1.49,0.84,0.685,0.845,0.338,0.149,0.0291,13.996099999999998,2012-07-15 23:22:00
2012-07-25 23:51:00,2.95,2.89,2.0,2.07,1.24,0.79,0.556,0.492,0.337,0.282,0.0207,13.627700000000003,2012-07-15 23:23:00
2012-07-25 23:52:00,3.17,2.9,2.5,1.2,1.24,0.939,0.727,0.633,0.27,0.183,0.0332,13.795200000000001,2012-07-15 23:24:00
2012-07-25 23:53:00,3.82,2.58,2.57,1.96,1.18,1.38,0.898,0.492,0.472,0.182,0.0373,15.571299999999999,2012-07-15 23:25:00
2012-07-25 23:54:00,3.49,3.13,2.65,1.25,1.79,1.23,1.11,0.703,0.236,0.166,0.0373,15.7923,2012-07-15 23:26:00
2012-07-25 23:55:00,3.27,3.36,2.0,1.09,1.48,0.739,0.555,0.912,0.337,0.182,0.0373,13.9623,2012-07-15 23:27:00
2012-07-25 23:56:00,2.4,3.13,2.79,1.31,0.928,0.987,0.641,0.281,0.168,0.157,0.0207,12.812700000000001,2012-07-15 23:28:00
2012-07-25 23:57:00,4.15,1.96,2.29,1.69,1.11,1.19,0.984,0.563,0.574,0.183,0.0249,14.7189,2012-07-15 23:29:00
2012-07-25 23:58:00,4.14,2.26,1.93,1.8,1.17,1.33,0.555,0.701,0.673,0.108,0.00828,14.67528,2012-07-15 23:30:00
2012-07-25 23:59:00,2.95,2.35,2.0,2.13,1.18,0.642,0.984,0.844,0.405,0.174,0.00415,13.663149999999996,2012-07-15 23:31:00
2012-07-26 00:00:00,3.71,2.27,3.15,1.26,0.991,1.04,0.727,0.773,0.472,0.207,0.0332,14.6332,2012-07-15 23:32:00
2012-07-26 00:01:00,3.17,3.37,1.93,0.929,1.05,1.19,0.599,0.774,0.54,0.149,0.0249,13.7259,2012-07-15 23:33:00
2012-07-26 00:02:00,2.95,2.27,3.22,1.86,0.744,0.939,0.985,0.493,0.54,0.158,0.0249,14.183900000000001,2012-07-15 23:34:00
2012-07-26 00:03:00,3.5,3.45,2.15,2.13,1.12,0.741,0.514,0.493,0.439,0.149,0.0249,14.7109,2012-07-15 23:35:00
2012-07-26 00:04:00,3.06,2.9,2.72,1.31,1.12,0.642,0.941,0.211,0.337,0.199,0.00415,13.444149999999999,2012-07-15 23:36:00
2012-07-26 00:05:00,3.39,3.37,1.79,1.53,1.49,1.43,0.856,0.282,0.574,0.125,0.0457,14.8827,2012-07-15 23:37:00
2012-07-26 00:06:00,3.82,2.97,2.07,1.8,1.42,0.839,0.898,0.492,0.506,0.182,0.029,15.026000000000002,2012-07-15 23:38:00
2012-07-26 00:07:00,4.14,2.97,2.14,2.12,1.11,1.03,0.469,1.05,0.606,0.19,0.0207,15.845699999999999,2012-07-15 23:39:00
2012-07-26 00:08:00,3.71,3.37,2.0,1.8,1.36,1.04,1.03,0.633,0.607,0.183,0.0373,15.7703,2012-07-15 23:40:00
2012-07-26 00:09:00,3.6,3.36,2.43,1.36,1.24,0.789,0.726,0.562,0.337,0.249,0.0249,14.6779,2012-07-15 23:41:00
2012-07-26 00:10:00,3.38,2.66,2.65,2.07,1.73,0.988,0.813,0.492,0.405,0.174,0.0207,15.3827,2012-07-15 23:42:00
2012-07-26 00:11:00,3.71,2.43,2.14,1.8,1.18,1.09,0.983,0.633,0.337,0.133,0.0207,14.4567,2012-07-15 23:43:00
2012-07-26 00:12:00,3.49,3.13,1.72,1.53,0.928,0.839,0.641,0.562,0.236,0.174,0.00829,13.25829,2012-07-15 23:44:00
2012-07-26 00:13:00,3.49,3.44,1.36,1.74,0.928,0.789,0.726,0.702,0.539,0.191,0.0332,13.9382,2012-07-15 23:45:00
2012-07-26 00:14:00,3.6,2.73,2.57,2.23,1.17,0.739,1.32,0.632,0.572,0.166,0.0248,15.753800000000002,2012-07-15 23:46:00
2012-07-26 00:15:00,3.71,3.05,2.36,2.07,1.92,0.938,1.11,0.562,0.438,0.216,0.0332,16.4072,2012-07-15 23:47:00
2012-07-26 00:16:00,2.95,2.66,2.65,1.53,1.98,1.14,1.41,0.774,0.304,0.141,0.0124,15.551400000000001,2012-07-15 23:48:00
2012-07-26 00:17:00,3.17,2.82,2.22,1.53,1.18,1.09,0.77,0.633,0.371,0.174,0.0166,13.9746,2012-07-15 23:49:00
2012-07-26 00:18:00,3.28,2.74,2.36,1.42,1.73,1.14,0.856,0.985,0.506,0.116,0.0124,15.145399999999999,2012-07-15 23:50:00
2012-07-26 00:19:00,3.93,2.58,2.36,1.64,1.18,0.988,0.556,1.13,0.371,0.141,0.0166,14.892599999999998,2012-07-15 23:51:00
2012-07-26 00:20:00,3.06,2.35,2.65,1.26,1.74,0.593,1.11,0.282,0.473,0.183,0.0374,13.7384,2012-07-15 23:52:00
2012-07-26 00:21:00,2.51,2.73,2.43,1.58,1.67,0.887,0.939,0.772,0.37,0.199,0.029,14.116,2012-07-15 23:53:00
2012-07-26 00:22:00,3.49,2.34,2.21,1.2,1.17,0.887,0.683,0.351,0.505,0.199,0.0373,13.0723,2012-07-15 23:54:00
